Year,Season,Rk,Player,Pos,Week,Team,Opp,Att,Yds,YdsPerAtt,TD,Targets,Rec,Yds,TD,Fum,Lost,FantasyPts
2017,REG,7,Jonathan Stewart,RB,3,CAR,NO,12,57,5,0,2,1,4,0,0,0,6.60
2017,REG,8,Christian McCaffrey,RB,2,CAR,BUF,8,10,1,0,5,4,34,0,0,0,6.40
2017,REG,9,Jonathan Stewart,RB,5,CAR,DET,18,21,1,0,3,3,23,0,0,0,5.90
2017,REG,10,Jonathan Stewart,RB,4,CAR,NE,14,68,5,0,1,0,0,0,1,1,4.80
2017,REG,11,Jonathan Stewart,RB,2,CAR,BUF,15,40,3,0,1,0,0,0,0,0,4.00
2017,REG,12,Fozzy Whittaker,RB,3,CAR,NO,2,12,6,0,0,0,0,0,0,0,1.20
2017,REG,13,Fozzy Whittaker,RB,1,CAR,SF,1,1,1,0,0,0,0,0,0,0,0.10
2017,REG,14,Fozzy Whittaker,RB,2,CAR,BUF,0,0,0,0,0,0,0,0,0,0,0.00
2017,REG,15,Alex Armah,RB,3,CAR,NO,0,0,0,0,0,0,0,0,0,0,0.00
2017,REG,16,Cameron Artis-Payne,RB,4,CAR,NE,0,0,0,0,0,0,0,0,0,0,0.00
2017,REG,17,Alex Armah,RB,4,CAR,NE,0,0,0,0,0,0,0,0,0,0,0.00
2017,REG,18,Fozzy Whittaker,RB,5,CAR,DET,0,0,0,0,0,0,0,0,0,0,0.00
2017,REG,19,Cameron Artis-Payne,RB,5,CAR,DET,0,0,0,0,0,0,0,0,0,0,0.00
2017,REG,20,Alex Armah,RB,5,CAR,DET,0,0,0,0,0,0,0,0,0,0,0.00
2017,REG,1,Jordan Howard,RB,3,CHI,PIT,23,140,6,2,5,5,26,0,1,1,29.10
2017,REG,2,Tarik Cohen,RB,1,CHI,ATL,5,66,13,0,12,8,47,1,0,0,21.30
2017,REG,3,Jordan Howard,RB,1,CHI,ATL,13,52,4,1,5,3,14,0,0,0,14.10
2017,REG,4,Jordan Howard,RB,4,CHI,GB,18,53,3,1,4,2,10,0,0,0,13.30
2017,REG,5,Tarik Cohen,RB,3,CHI,PIT,12,78,7,0,4,4,24,0,1,0,12.20
2017,REG,6,Benjamin Cunningham,RB,5,CHI,MIN,1,4,4,0,4,2,43,1,0,0,11.70
2017,REG,7,Tarik Cohen,RB,2,CHI,TB,7,13,2,0,9,8,55,0,1,1,8.80
2017,REG,8,Jordan Howard,RB,5,CHI,MIN,19,76,4,0,0,0,0,0,0,0,7.60
2017,REG,9,Tarik Cohen,RB,4,CHI,GB,6,24,4,0,4,4,24,0,0,0,6.80
2017,REG,10,Benjamin Cunningham,RB,3,CHI,PIT,0,0,0,0,3,3,23,0,0,0,3.80
2017,REG,11,Benjamin Cunningham,RB,4,CHI,GB,5,26,5,0,0,0,0,0,0,0,2.60
2017,REG,12,Tarik Cohen,RB,5,CHI,MIN,6,13,2,0,1,1,-6,0,0,0,1.20
2017,REG,13,Michael Burton,RB,1,CHI,ATL,1,7,7,0,0,0,0,0,0,0,0.70
2017,REG,14,Jordan Howard,RB,2,CHI,TB,9,7,1,0,1,0,0,0,0,0,0.70
2017,REG,15,Benjamin Cunningham,RB,1,CHI,ATL,0,0,0,0,0,0,0,0,0,0,0.00
2017,REG,16,Michael Burton,RB,2,CHI,TB,0,0,0,0,0,0,0,0,0,0,0.00
2017,REG,17,Michael Burton,RB,3,CHI,PIT,0,0,0,0,1,0,0,0,0,0,0.00
2017,REG,18,Michael Burton,RB,4,CHI,GB,0,0,0,0,0,0,0,0,0,0,0.00
2017,REG,19,Michael Burton,RB,5,CHI,MIN,0,0,0,0,0,0,0,0,0,0,0.00
2017,REG,1,Giovani Bernard,RB,4,CIN,CLE,3,12,4,0,4,3,67,1,0,0,15.40
2017,REG,2,Joe Mixon,RB,3,CIN,GB,18,62,3,0,3,3,39,0,0,0,11.60
2017,REG,3,Joe Mixon,RB,5,CIN,BUF,15,51,3,1,0,0,0,0,0,0,11.10
2017,REG,4,Giovani Bernard,RB,3,CIN,GB,3,27,9,0,2,2,12,1,0,0,10.90
2017,REG,5,Giovani Bernard,RB,1,CIN,BAL,7,40,6,0,2,1,39,0,0,0,8.40
2017,REG,6,Joe Mixon,RB,4,CIN,CLE,17,29,2,0,4,4,19,0,0,0,6.80
2017,REG,7,Joe Mixon,RB,2,CIN,HOU,9,36,4,0,1,1,5,0,0,0,4.60
2017,REG,8,Giovani Bernard,RB,5,CIN,BUF,2,2,1,0,2,2,30,0,0,0,4.20
2017,REG,9,Joe Mixon,RB,1,CIN,BAL,8,9,1,0,3,3,15,0,0,0,3.90
2017,REG,10,Giovani Bernard,RB,2,CIN,HOU,5,10,2,0,4,2,16,0,0,0,3.60
2017,REG,11,Jeremy Hill,RB,3,CIN,GB,7,23,3,0,1,1,6,0,0,0,3.40
2017,REG,12,Jeremy Hill,RB,4,CIN,CLE,6,16,3,0,1,1,10,0,1,0,3.10
2017,REG,13,Jeremy Hill,RB,1,CIN,BAL,6,26,4,0,1,1,-2,0,0,0,2.90
2017,REG,14,Jeremy Hill,RB,2,CIN,HOU,6,17,3,0,1,1,2,0,0,0,2.40
2017,REG,15,Jeremy Hill,RB,5,CIN,BUF,4,16,4,0,0,0,0,0,0,0,1.60
2017,REG,1,Duke Johnson,RB,3,CLE,IND,2,23,12,1,7,6,81,0,0,0,19.40
2017,REG,2,Duke Johnson,RB,4,CLE,CIN,4,13,3,1,10,9,47,0,0,0,16.50
2017,REG,3,Duke Johnson,RB,5,CLE,NYJ,6,20,3,0,3,3,63,1,0,0,15.80
2017,REG,4,Isaiah Crowell,RB,1,CLE,PIT,17,33,2,0,2,2,33,0,0,0,9.60
2017,REG,5,Duke Johnson,RB,2,CLE,BAL,4,21,5,0,6,3,59,0,0,0,9.50
2017,REG,6,Isaiah Crowell,RB,5,CLE,NYJ,16,60,4,0,3,2,7,0,0,0,7.70
2017,REG,7,Isaiah Crowell,RB,3,CLE,IND,12,44,4,0,3,2,10,0,0,0,6.40
2017,REG,8,Isaiah Crowell,RB,2,CLE,BAL,10,37,4,0,1,0,0,0,0,0,3.70
2017,REG,9,Isaiah Crowell,RB,4,CLE,CIN,7,20,3,0,2,1,7,0,0,0,3.20
2017,REG,10,Duke Johnson,RB,1,CLE,PIT,0,0,0,0,5,2,20,0,0,0,3.00
2017,REG,11,Matt Dayes,RB,1,CLE,PIT,3,7,2,0,2,2,9,0,0,0,2.60
2017,REG,12,Matt Dayes,RB,4,CLE,CIN,1,2,2,0,0,0,0,0,0,0,0.20
2017,REG,13,Dan Vitale,RB,1,CLE,PIT,0,0,0,0,0,0,0,0,0,0,0.00
2017,REG,14,Dan Vitale,RB,2,CLE,BAL,0,0,0,0,0,0,0,0,0,0,0.00
2017,REG,15,Matt Dayes,RB,2,CLE,BAL,0,0,0,0,0,0,0,0,0,0,0.00
2017,REG,16,Dan Vitale,RB,3,CLE,IND,0,0,0,0,0,0,0,0,0,0,0.00
2017,REG,17,Matt Dayes,RB,3,CLE,IND,0,0,0,0,0,0,0,0,0,0,0.00
2017,REG,18,Dan Vitale,RB,4,CLE,CIN,0,0,0,0,0,0,0,0,0,0,0.00
2017,REG,19,Dan Vitale,RB,5,CLE,NYJ,0,0,0,0,0,0,0,0,0,0,0.00
2017,REG,20,Matt Dayes,RB,5,CLE,NYJ,0,0,0,0,0,0,0,0,0,0,0.00
2017,REG,1,Ezekiel Elliott,RB,4,DAL,LAR,21,85,4,1,5,4,54,1,0,0,27.90
2017,REG,2,Ezekiel Elliott,RB,3,DAL,ARI,22,80,4,1,4,3,14,0,0,0,16.90
2017,REG,3,Ezekiel Elliott,RB,1,DAL,NYG,24,104,4,0,5,5,36,0,0,0,16.50
2017,REG,4,Ezekiel Elliott,RB,5,DAL,GB,29,116,4,0,2,1,16,0,0,0,13.70
2017,REG,5,Alfred Morris,RB,4,DAL,LAR,2,76,38,0,0,0,0,0,0,0,7.60
2017,REG,6,Ezekiel Elliott,RB,2,DAL,DEN,9,8,1,0,5,4,14,0,0,0,4.20
2017,REG,7,Rod Smith,RB,5,DAL,GB,0,0,0,0,1,1,18,0,0,0,2.30
2017,REG,8,Keith Smith,RB,5,DAL,GB,0,0,0,0,2,2,10,0,0,0,2.00
2017,REG,9,Alfred Morris,RB,5,DAL,GB,2,10,5,0,1,0,0,0,0,0,1.00
2017,REG,10,Rod Smith,RB,2,DAL,DEN,2,8,4,0,0,0,0,0,0,0,0.80
2017,REG,11,Alfred Morris,RB,1,DAL,NYG,4,1,0,0,0,0,0,0,0,0,0.10
2017,REG,12,Keith Smith,RB,1,DAL,NYG,0,0,0,0,0,0,0,0,0,0,0.00
2017,REG,13,Rod Smith,RB,1,DAL,NYG,0,0,0,0,0,0,0,0,0,0,0.00
2017,REG,14,Alfred Morris,RB,2,DAL,DEN,0,0,0,0,0,0,0,0,0,0,0.00
2017,REG,15,Keith Smith,RB,2,DAL,DEN,0,0,0,0,0,0,0,0,0,0,0.00
2017,REG,16,Keith Smith,RB,3,DAL,ARI,0,0,0,0,0,0,0,0,0,0,0.00
2017,REG,17,Rod Smith,RB,3,DAL,ARI,0,0,0,0,0,0,0,0,0,0,0.00
2017,REG,18,Keith Smith,RB,4,DAL,LAR,0,0,0,0,0,0,0,0,0,0,0.00
2017,REG,19,Rod Smith,RB,4,DAL,LAR,0,0,0,0,0,0,0,0,0,0,0.00
2017,REG,1,CJ Anderson,RB,2,DEN,DAL,25,118,5,1,3,3,36,1,0,0,28.90
2017,REG,2,CJ Anderson,RB,4,DEN,OAK,20,95,5,0,4,4,17,0,0,0,13.20
2017,REG,3,Jamaal Charles,RB,3,DEN,BUF,9,56,6,1,1,1,1,0,0,0,12.20
2017,REG,4,CJ Anderson,RB,1,DEN,LAC,20,81,4,0,3,1,7,0,0,0,9.30
2017,REG,5,Jamaal Charles,RB,2,DEN,DAL,9,46,5,0,1,1,6,0,0,0,5.70
2017,REG,6,CJ Anderson,RB,3,DEN,BUF,8,36,5,0,2,2,7,0,0,0,5.30
2017,REG,7,Jamaal Charles,RB,4,DEN,OAK,5,33,7,0,1,1,14,0,0,0,5.20
2017,REG,8,Jamaal Charles,RB,1,DEN,LAC,10,40,4,0,1,0,0,0,1,1,2.00
2017,REG,9,Devontae Booker,RB,4,DEN,OAK,3,14,5,0,0,0,0,0,0,0,1.40
2017,REG,10,Andy Janovich,RB,3,DEN,BUF,1,2,2,0,0,0,0,0,0,0,0.20
2017,REG,11,De'Angelo Henderson,RB,3,DEN,BUF,1,1,1,0,0,0,0,0,0,0,0.10
2017,REG,12,Andy Janovich,RB,1,DEN,LAC,0,0,0,0,0,0,0,0,0,0,0.00
2017,REG,13,De'Angelo Henderson,RB,1,DEN,LAC,0,0,0,0,0,0,0,0,0,0,0.00
2017,REG,14,Andy Janovich,RB,2,DEN,DAL,0,0,0,0,0,0,0,0,0,0,0.00
2017,REG,15,De'Angelo Henderson,RB,2,DEN,DAL,0,0,0,0,0,0,0,0,0,0,0.00
2017,REG,16,Andy Janovich,RB,4,DEN,OAK,0,0,0,0,0,0,0,0,0,0,0.00
2017,REG,1,Ameer Abdullah,RB,4,DET,MIN,20,94,5,1,4,3,15,0,0,0,18.40
2017,REG,2,Theo Riddick,RB,1,DET,ARI,1,-1,-1,0,7,6,27,1,0,0,11.60
2017,REG,3,Ameer Abdullah,RB,3,DET,ATL,14,47,3,0,3,3,39,0,0,0,10.10
2017,REG,4,Ameer Abdullah,RB,2,DET,NYG,17,86,5,0,0,0,0,0,0,0,8.60
2017,REG,5,Theo Riddick,RB,5,DET,CAR,2,8,4,0,5,4,45,0,0,0,7.30
2017,REG,6,Zach Zenner,RB,5,DET,CAR,3,11,4,1,0,0,0,0,0,0,7.10
2017,REG,7,Theo Riddick,RB,3,DET,ATL,0,0,0,0,9,4,38,0,0,0,5.80
2017,REG,8,Ameer Abdullah,RB,1,DET,ARI,15,30,2,0,4,3,11,0,0,0,5.60
2017,REG,9,Theo Riddick,RB,2,DET,NYG,9,20,2,0,3,3,17,0,0,0,5.20
2017,REG,10,Ameer Abdullah,RB,5,DET,CAR,10,31,3,0,1,1,3,0,0,0,3.90
2017,REG,11,Dwayne Washington,RB,1,DET,ARI,6,22,4,0,0,0,0,0,0,0,2.20
2017,REG,12,Theo Riddick,RB,4,DET,MIN,4,4,1,0,2,1,8,0,0,0,1.70
2017,REG,13,Dwayne Washington,RB,2,DET,NYG,3,9,3,0,0,0,0,0,0,0,0.90
2017,REG,14,Zach Zenner,RB,3,DET,ATL,3,5,2,0,0,0,0,0,0,0,0.50
2017,REG,15,Zach Zenner,RB,4,DET,MIN,3,0,0,0,0,0,0,0,0,0,0.00
2017,REG,1,Ty Montgomery,RB,2,GB,ATL,10,35,4,1,7,6,75,1,0,0,26.00
2017,REG,2,Aaron Jones,RB,5,GB,DAL,19,125,7,1,1,1,9,0,0,0,19.90
2017,REG,3,Ty Montgomery,RB,1,GB,SEA,19,54,3,1,4,4,39,0,0,0,17.30
2017,REG,4,Aaron Jones,RB,4,GB,CHI,13,49,4,1,0,0,0,0,0,0,10.90
2017,REG,5,Ty Montgomery,RB,3,GB,CIN,12,35,3,0,12,8,15,0,0,0,9.00
2017,REG,6,Ty Montgomery,RB,4,GB,CHI,5,28,6,0,0,0,0,0,0,0,2.80
2017,REG,7,Jamaal Williams,RB,4,GB,CHI,4,11,3,0,1,1,2,0,0,0,1.80
2017,REG,8,Jamaal Williams,RB,2,GB,ATL,2,6,3,0,1,1,5,0,0,0,1.60
2017,REG,9,Aaron Ripkowski,RB,4,GB,CHI,1,4,4,0,2,1,6,0,0,0,1.50
2017,REG,10,Jamaal Williams,RB,1,GB,SEA,2,9,5,0,0,0,0,0,0,0,0.90
2017,REG,11,Aaron Ripkowski,RB,2,GB,ATL,0,0,0,0,1,1,2,0,0,0,0.70
2017,REG,12,Jamaal Williams,RB,3,GB,CIN,1,6,6,0,0,0,0,0,0,0,0.60
2017,REG,13,Aaron Ripkowski,RB,5,GB,DAL,1,2,2,0,0,0,0,0,0,0,0.20
2017,REG,14,Jamaal Williams,RB,5,GB,DAL,1,1,1,0,0,0,0,0,0,0,0.10
2017,REG,15,Aaron Ripkowski,RB,1,GB,SEA,0,0,0,0,0,0,0,0,0,0,0.00
2017,REG,16,Devante Mays,RB,1,GB,SEA,0,0,0,0,0,0,0,0,0,0,0.00
2017,REG,17,Aaron Jones,RB,2,GB,ATL,0,0,0,0,0,0,0,0,0,0,0.00
2017,REG,18,Aaron Ripkowski,RB,3,GB,CIN,0,0,0,0,0,0,0,0,0,0,0.00
2017,REG,19,Aaron Jones,RB,3,GB,CIN,0,0,0,0,0,0,0,0,0,0,0.00
2017,REG,20,Devante Mays,RB,3,GB,CIN,0,0,0,0,0,0,0,0,0,0,0.00
2017,REG,21,Devante Mays,RB,5,GB,DAL,0,0,0,0,0,0,0,0,0,0,0.00
2017,REG,1,Lamar Miller,RB,4,HOU,TEN,19,75,4,1,5,4,56,1,0,0,27.10
2017,REG,2,Lamar Miller,RB,1,HOU,JAX,17,65,4,0,2,2,31,0,0,0,10.60
2017,REG,3,Lamar Miller,RB,2,HOU,CIN,18,61,3,0,3,3,26,0,0,0,10.20
2017,REG,4,D'Onta Foreman,RB,3,HOU,NE,8,25,3,0,3,2,65,0,0,0,10.00
2017,REG,5,Lamar Miller,RB,5,HOU,KC,15,74,5,0,3,2,15,0,0,0,9.90
2017,REG,6,Lamar Miller,RB,3,HOU,NE,14,56,4,0,1,1,7,0,0,0,6.80
2017,REG,7,Tyler Ervin,RB,1,HOU,JAX,3,8,3,0,5,4,18,0,0,0,4.60
2017,REG,8,D'Onta Foreman,RB,4,HOU,TEN,13,45,4,0,0,0,0,0,0,0,4.50
2017,REG,9,D'Onta Foreman,RB,2,HOU,CIN,12,40,3,0,0,0,0,0,0,0,4.00
2017,REG,10,Tyler Ervin,RB,2,HOU,CIN,0,0,0,0,5,3,16,0,0,0,3.10
2017,REG,11,D'Onta Foreman,RB,5,HOU,KC,4,34,9,0,1,1,3,0,1,1,2.20
2017,REG,12,Tyler Ervin,RB,3,HOU,NE,1,4,4,0,1,1,4,0,0,0,1.30
2017,REG,13,Alfred Blue,RB,4,HOU,TEN,4,12,3,0,0,0,0,0,0,0,1.20
2017,REG,14,D'Onta Foreman,RB,1,HOU,JAX,1,4,4,0,0,0,0,0,0,0,0.40
2017,REG,15,Jordan Todman,RB,1,HOU,JAX,0,0,0,0,0,0,0,0,0,0,0.00
2017,REG,16,Jay Prosch,RB,1,HOU,JAX,0,0,0,0,0,0,0,0,0,0,0.00
2017,REG,17,Jordan Todman,RB,2,HOU,CIN,0,0,0,0,0,0,0,0,0,0,0.00
2017,REG,18,Jay Prosch,RB,2,HOU,CIN,0,0,0,0,0,0,0,0,0,0,0.00
2017,REG,19,Jordan Todman,RB,3,HOU,NE,0,0,0,0,0,0,0,0,0,0,0.00
2017,REG,20,Jay Prosch,RB,3,HOU,NE,0,0,0,0,0,0,0,0,0,0,0.00
2017,REG,21,Jordan Todman,RB,4,HOU,TEN,0,0,0,0,0,0,0,0,0,0,0.00
2017,REG,22,Jay Prosch,RB,4,HOU,TEN,0,0,0,0,0,0,0,0,0,0,0.00
2017,REG,23,Tyler Ervin,RB,4,HOU,TEN,0,0,0,0,0,0,0,0,0,0,0.00
2017,REG,24,Jordan Todman,RB,5,HOU,KC,0,0,0,0,0,0,0,0,0,0,0.00
2017,REG,25,Alfred Blue,RB,5,HOU,KC,0,0,0,0,0,0,0,0,0,0,0.00
2017,REG,26,Jay Prosch,RB,5,HOU,KC,0,0,0,0,0,0,0,0,0,0,0.00
2017,REG,1,Marlon Mack,RB,5,IND,SF,9,91,10,1,1,1,2,0,0,0,15.80
2017,REG,2,Frank Gore,RB,3,IND,CLE,25,57,2,1,1,1,0,0,0,0,12.20
2017,REG,3,Marlon Mack,RB,1,IND,LAR,10,24,2,1,1,1,21,0,1,0,11.00
2017,REG,4,Frank Gore,RB,2,IND,ARI,14,46,3,1,2,0,0,0,0,0,10.60
2017,REG,5,Frank Gore,RB,5,IND,SF,14,48,3,0,4,3,38,0,2,0,10.10
2017,REG,6,Frank Gore,RB,4,IND,SEA,12,46,4,0,3,3,34,0,0,0,9.50
2017,REG,7,Robert Turbin,RB,4,IND,SEA,6,8,1,1,0,0,0,0,0,0,6.80
2017,REG,8,Frank Gore,RB,1,IND,LAR,10,42,4,0,1,1,10,0,0,0,5.70
2017,REG,9,Robert Turbin,RB,5,IND,SF,4,6,2,0,2,2,13,0,0,0,2.90
2017,REG,10,Robert Turbin,RB,3,IND,CLE,5,18,4,0,2,1,2,0,0,0,2.50
2017,REG,11,Robert Turbin,RB,2,IND,ARI,3,11,4,0,1,1,8,0,0,0,2.40
2017,REG,12,Marlon Mack,RB,2,IND,ARI,6,-3,-1,0,1,1,11,0,0,0,1.30
2017,REG,13,Matt Jones,RB,4,IND,SEA,4,11,3,0,0,0,0,0,0,0,1.10
2017,REG,14,Robert Turbin,RB,1,IND,LAR,2,7,4,0,1,1,-4,0,0,0,0.80
2017,REG,15,Matt Jones,RB,3,IND,CLE,1,3,3,0,0,0,0,0,0,0,0.30
2017,REG,1,Leonard Fournette,RB,5,JAX,PIT,28,181,7,2,1,1,3,0,0,0,30.90
2017,REG,2,Leonard Fournette,RB,4,JAX,NYJ,24,86,4,0,5,4,59,1,0,0,22.50
2017,REG,3,Leonard Fournette,RB,1,JAX,HOU,26,100,4,1,3,3,24,0,1,0,19.90
2017,REG,4,Leonard Fournette,RB,3,JAX,BAL,17,59,4,1,4,3,21,0,0,0,15.50
2017,REG,5,Leonard Fournette,RB,2,JAX,TEN,14,40,3,1,5,2,21,0,0,0,13.10
2017,REG,6,Corey Grant,RB,3,JAX,BAL,6,75,13,0,1,1,18,0,0,0,9.80
2017,REG,7,Tommy Bohanon,RB,1,JAX,HOU,1,0,0,0,1,1,1,1,0,0,6.60
2017,REG,8,Chris Ivory,RB,2,JAX,TEN,6,17,3,0,4,3,31,0,0,0,6.30
2017,REG,9,Chris Ivory,RB,1,JAX,HOU,9,42,5,0,2,1,11,0,0,0,5.80
2017,REG,10,Chris Ivory,RB,3,JAX,BAL,6,17,3,0,2,2,25,0,0,0,5.20
2017,REG,11,Chris Ivory,RB,4,JAX,NYJ,9,42,5,0,3,1,2,0,0,0,4.90
2017,REG,12,Chris Ivory,RB,5,JAX,PIT,8,41,5,0,0,0,0,0,0,0,4.10
2017,REG,13,Tommy Bohanon,RB,4,JAX,NYJ,0,0,0,0,2,2,14,0,0,0,2.40
2017,REG,14,Corey Grant,RB,2,JAX,TEN,1,13,13,0,0,0,0,0,0,0,1.30
2017,REG,15,Tommy Bohanon,RB,3,JAX,BAL,0,0,0,0,3,1,8,0,0,0,1.30
2017,REG,16,Corey Grant,RB,4,JAX,NYJ,2,9,5,0,1,1,-5,0,0,0,0.90
2017,REG,17,Corey Grant,RB,1,JAX,HOU,0,0,0,0,0,0,0,0,0,0,0.00
2017,REG,18,Tommy Bohanon,RB,2,JAX,TEN,0,0,0,0,0,0,0,0,0,0,0.00
2017,REG,19,Tommy Bohanon,RB,5,JAX,PIT,0,0,0,0,0,0,0,0,0,0,0.00
2017,REG,20,Corey Grant,RB,5,JAX,PIT,0,0,0,0,1,0,0,0,0,0,0.00
2017,REG,1,Kareem Hunt,RB,1,KC,NE,17,148,9,1,5,5,98,2,1,1,43.10
2017,REG,2,Kareem Hunt,RB,3,KC,LAC,17,172,10,1,1,1,11,0,0,0,24.80
2017,REG,3,Kareem Hunt,RB,2,KC,PHI,13,81,6,2,3,3,28,0,0,0,24.40
2017,REG,4,Charcandrick West,RB,5,KC,HOU,1,1,1,0,2,2,12,2,0,0,14.30
2017,REG,5,Kareem Hunt,RB,4,KC,WAS,21,101,5,0,4,4,20,0,0,0,14.10
2017,REG,6,Kareem Hunt,RB,5,KC,HOU,29,107,4,0,4,3,9,0,0,0,13.10
2017,REG,7,Charcandrick West,RB,1,KC,NE,1,21,21,1,1,1,4,0,0,0,9.00
2017,REG,8,Charcandrick West,RB,4,KC,WAS,1,2,2,0,5,5,33,0,0,0,6.00
2017,REG,9,Charcandrick West,RB,3,KC,LAC,2,-1,-1,0,2,2,14,0,1,0,2.30
2017,REG,10,Anthony Sherman,RB,3,KC,LAC,0,0,0,0,1,1,11,0,0,0,1.60
2017,REG,11,Anthony Sherman,RB,1,KC,NE,0,0,0,0,0,0,0,0,0,0,0.00
2017,REG,12,Anthony Sherman,RB,2,KC,PHI,0,0,0,0,0,0,0,0,0,0,0.00
2017,REG,13,Charcandrick West,RB,2,KC,PHI,0,0,0,0,0,0,0,0,0,0,0.00
2017,REG,14,Akeem Hunt,RB,2,KC,PHI,0,0,0,0,0,0,0,0,0,0,0.00
2017,REG,15,Akeem Hunt,RB,3,KC,LAC,0,0,0,0,0,0,0,0,0,0,0.00
2017,REG,16,Anthony Sherman,RB,4,KC,WAS,0,0,0,0,0,0,0,0,0,0,0.00
2017,REG,17,Akeem Hunt,RB,4,KC,WAS,0,0,0,0,1,0,0,0,0,0,0.00
2017,REG,18,Anthony Sherman,RB,5,KC,HOU,0,0,0,0,1,0,0,0,0,0,0.00
2017,REG,19,Akeem Hunt,RB,5,KC,HOU,0,0,0,0,0,0,0,0,0,0,0.00
2017,REG,1,Melvin Gordon,RB,5,LAC,NYG,20,105,5,0,8,6,58,2,0,0,31.30
2017,REG,2,Melvin Gordon,RB,2,LAC,MIA,9,13,1,1,8,7,65,0,0,0,17.30
2017,REG,3,Melvin Gordon,RB,1,LAC,DEN,18,54,3,0,6,5,25,1,0,0,16.40
2017,REG,4,Melvin Gordon,RB,3,LAC,KC,17,79,5,1,2,0,0,0,0,0,13.90
2017,REG,5,Austin Ekeler,RB,4,LAC,PHI,1,35,35,1,2,2,23,0,0,0,12.80
2017,REG,6,Branden Oliver,RB,3,LAC,KC,8,16,2,0,6,4,18,0,0,0,5.40
2017,REG,7,Austin Ekeler,RB,5,LAC,NYG,4,0,0,0,6,3,28,0,0,0,4.30
2017,REG,8,Melvin Gordon,RB,4,LAC,PHI,10,22,2,0,3,1,7,0,0,0,3.40
2017,REG,9,Branden Oliver,RB,2,LAC,MIA,3,31,10,0,0,0,0,0,0,0,3.10
2017,REG,10,Austin Ekeler,RB,1,LAC,DEN,0,0,0,0,2,2,18,0,0,0,2.80
2017,REG,11,Austin Ekeler,RB,3,LAC,KC,0,0,0,0,1,1,6,0,0,0,1.10
2017,REG,12,Branden Oliver,RB,1,LAC,DEN,4,10,3,0,1,0,0,0,0,0,1.00
2017,REG,13,Branden Oliver,RB,4,LAC,PHI,2,1,1,0,1,1,2,0,0,0,0.80
2017,REG,14,Derek Watt,RB,1,LAC,DEN,0,0,0,0,0,0,0,0,0,0,0.00
2017,REG,15,Derek Watt,RB,2,LAC,MIA,1,0,0,0,0,0,0,0,0,0,0.00
2017,REG,16,Austin Ekeler,RB,2,LAC,MIA,0,0,0,0,0,0,0,0,0,0,0.00
2017,REG,17,Derek Watt,RB,3,LAC,KC,0,0,0,0,0,0,0,0,0,0,0.00
2017,REG,18,Derek Watt,RB,4,LAC,PHI,0,0,0,0,0,0,0,0,0,0,0.00
2017,REG,19,Andre Williams,RB,5,LAC,NYG,0,0,0,0,0,0,0,0,0,0,0.00
2017,REG,20,Derek Watt,RB,5,LAC,NYG,0,0,0,0,0,0,0,0,0,0,0.00
2017,REG,1,Todd Gurley,RB,3,LAR,SF,28,113,4,2,7,5,36,1,1,0,35.40
2017,REG,2,Todd Gurley,RB,4,LAR,DAL,23,121,5,0,8,7,94,1,0,0,31.00
2017,REG,3,Todd Gurley,RB,2,LAR,WAS,16,88,6,1,4,3,48,1,2,1,25.10
2017,REG,4,Todd Gurley,RB,1,LAR,IND,19,40,2,1,6,5,56,0,1,0,18.10
2017,REG,5,Malcolm Brown,RB,1,LAR,IND,7,16,2,1,0,0,0,0,0,0,7.60
2017,REG,6,Todd Gurley,RB,5,LAR,SEA,14,43,3,0,4,2,7,0,1,1,4.00
2017,REG,7,Malcolm Brown,RB,5,LAR,SEA,0,0,0,0,2,2,29,0,0,0,3.90
2017,REG,8,Malcolm Brown,RB,4,LAR,DAL,1,0,0,0,1,1,14,0,0,0,1.90
2017,REG,9,Justin Davis,RB,1,LAR,IND,1,1,1,0,0,0,0,0,0,0,0.10
2017,REG,10,Malcolm Brown,RB,2,LAR,WAS,0,0,0,0,1,1,-4,0,0,0,0.10
2017,REG,11,Justin Davis,RB,3,LAR,SF,0,0,0,0,0,0,0,0,0,0,0.00
2017,REG,1,Jay Ajayi,RB,2,MIA,LAC,28,122,4,0,2,2,4,0,0,0,13.60
2017,REG,2,Jay Ajayi,RB,5,MIA,TEN,25,77,3,0,3,2,2,0,1,1,6.90
2017,REG,3,Jay Ajayi,RB,4,MIA,NO,12,46,4,0,1,1,8,0,0,0,5.90
2017,REG,4,Jay Ajayi,RB,3,MIA,NYJ,11,16,2,0,3,2,9,0,0,0,3.50
2017,REG,5,Damien Williams,RB,5,MIA,TEN,3,15,5,0,2,1,13,0,0,0,3.30
2017,REG,6,Kenyan Drake,RB,4,MIA,NO,1,6,6,0,3,2,5,0,0,0,2.10
2017,REG,7,Damien Williams,RB,3,MIA,NYJ,2,5,3,0,1,1,6,0,0,0,1.60
2017,REG,8,Kenyan Drake,RB,3,MIA,NYJ,1,0,0,0,2,1,2,0,0,0,0.70
2017,REG,9,Damien Williams,RB,4,MIA,NO,1,1,1,0,2,0,0,0,0,0,0.10
2017,REG,10,Damien Williams,RB,2,MIA,LAC,0,0,0,0,0,0,0,0,0,0,0.00
2017,REG,11,Senorise Perry,RB,2,MIA,LAC,0,0,0,0,0,0,0,0,0,0,0.00
