Year,Season,Rk,Player,Pos,Week,Team,Opp,Targets,Rec,Pct,Yds,TD,Long,YdsPTarget,YdsPRec,Rush,Fum,Lost,FantasyPts
2011,REG,15,Patrick Crayton,WR,13,LAC,JAX,1,1,100,0,0,5,5,5,0,0,0,1.5
2011,REG,16,Patrick Crayton,WR,11,LAC,CHI,0,0,0,0,0,0,0,0,0,0,0,0
2011,REG,17,Richard Goodman,WR,11,LAC,CHI,0,0,0,0,0,0,0,0,0,0,0,0
2011,REG,18,Richard Goodman,WR,12,LAC,DEN,0,0,0,0,0,0,0,0,0,0,0,0
2011,REG,19,Richard Goodman,WR,13,LAC,JAX,0,0,0,0,0,0,0,0,0,0,0,0
2011,REG,20,Richard Goodman,WR,14,LAC,BUF,0,0,0,0,0,0,0,0,0,0,0,0
2011,REG,21,Vincent Brown,WR,14,LAC,BUF,0,0,0,0,0,0,0,0,0,0,0,0
2011,REG,22,Patrick Crayton,WR,15,LAC,BAL,0,0,0,0,0,0,0,0,0,0,0,0
2011,REG,23,Richard Goodman,WR,15,LAC,BAL,0,0,0,0,0,0,0,0,0,0,0,0
2011,REG,1,Brandon Lloyd,WR,12,LAR,ARI,10,5,50,0,0,26,7,15,0,0,0,18.4
2011,REG,2,Brandon Lloyd,WR,11,LAR,SEA,14,5,36,0,0,30,5,13,0,0,0,17.7
2011,REG,3,Danario Alexander,WR,15,LAR,CIN,3,3,100,0,0,25,17,17,0,0,0,14.2
2011,REG,4,Brandon Lloyd,WR,14,LAR,SEA,12,5,42,0,0,37,7,16,0,0,0,13.2
2011,REG,5,Brandon Lloyd,WR,15,LAR,CIN,9,5,56,0,0,15,5,8,0,0,0,9.2
2011,REG,6,Brandon Gibson,WR,13,LAR,SF,7,4,57,0,0,14,6,11,0,0,0,8.2
2011,REG,7,Austin Pettis,WR,15,LAR,CIN,9,4,44,0,0,16,4,10,0,0,0,7.8
2011,REG,8,Brandon Gibson,WR,11,LAR,SEA,7,4,57,0,0,11,5,9,0,0,0,7.7
2011,REG,9,Austin Pettis,WR,12,LAR,ARI,4,3,75,0,0,35,11,15,0,0,0,7.5
2011,REG,10,Nick Miller,WR,12,LAR,ARI,0,0,0,0,0,0,0,0,0,0,0,6
2011,REG,11,Austin Pettis,WR,13,LAR,SF,7,3,43,-6,0,17,5,11,1,0,0,5.7
2011,REG,12,Mark Clayton,WR,11,LAR,SEA,4,3,75,0,0,12,7,9,0,0,0,5.6
2011,REG,13,Brandon Gibson,WR,12,LAR,ARI,7,2,29,0,0,22,4,15,0,0,0,5
2011,REG,14,Brandon Lloyd,WR,13,LAR,SF,2,1,50,0,0,34,17,34,0,0,0,4.4
2011,REG,15,Austin Pettis,WR,11,LAR,SEA,5,2,40,0,0,6,2,6,0,0,0,3.2
2011,REG,16,Danario Alexander,WR,14,LAR,SEA,4,1,25,0,0,12,3,12,0,0,0,2.2
2011,REG,17,Danario Alexander,WR,13,LAR,SF,2,1,50,0,0,10,5,10,0,0,0,2
2011,REG,18,Nick Miller,WR,13,LAR,SF,1,1,100,0,0,8,8,8,0,0,0,1.8
2011,REG,19,Austin Pettis,WR,14,LAR,SEA,4,1,25,0,0,7,2,7,0,0,0,1.7
2011,REG,20,Brandon Gibson,WR,14,LAR,SEA,1,1,100,0,0,6,6,6,0,0,0,1.6
2011,REG,21,Dwight Jones,WR,11,LAR,SEA,0,0,0,0,0,0,0,0,0,0,0,0
2011,REG,22,Dwight Jones,WR,12,LAR,ARI,0,0,0,0,0,0,0,0,0,0,0,0
2011,REG,23,Dwight Jones,WR,13,LAR,SF,0,0,0,0,0,0,0,0,0,0,0,0
2011,REG,24,Dwight Jones,WR,14,LAR,SEA,0,0,0,0,0,0,0,0,0,0,0,0
2011,REG,25,Nick Miller,WR,14,LAR,SEA,0,0,0,0,0,0,0,0,0,0,0,0
2011,REG,26,Dwight Jones,WR,15,LAR,CIN,0,0,0,0,0,0,0,0,0,0,0,0
2011,REG,27,Brandon Gibson,WR,15,LAR,CIN,0,0,0,0,0,0,0,0,0,0,0,0
2011,REG,28,Nick Miller,WR,15,LAR,CIN,0,0,0,0,0,0,0,0,0,0,0,0
2011,REG,1,Brandon Marshall,WR,12,MIA,DAL,10,5,50,0,0,39,10,21,0,0,0,24.3
2011,REG,2,Brandon Marshall,WR,15,MIA,BUF,8,3,38,0,0,65,11,28,0,1,1,16.4
2011,REG,3,Davone Bess,WR,13,MIA,OAK,7,4,57,0,0,12,4,7,0,0,0,12.7
2011,REG,4,Brandon Marshall,WR,14,MIA,PHI,8,4,50,0,0,16,3,7,0,0,0,12.7
2011,REG,5,Brian Hartline,WR,12,MIA,DAL,5,4,80,0,0,41,15,19,0,0,0,11.7
2011,REG,6,Davone Bess,WR,11,MIA,BUF,3,2,67,0,0,21,8,13,0,1,0,10.5
2011,REG,7,Brandon Marshall,WR,13,MIA,OAK,6,4,67,0,0,38,10,15,0,0,0,10
2011,REG,8,Brian Hartline,WR,15,MIA,BUF,5,3,60,0,0,33,14,23,0,0,0,9.9
2011,REG,9,Davone Bess,WR,12,MIA,DAL,4,2,50,0,0,24,7,15,0,0,0,4.9
2011,REG,10,Brian Hartline,WR,11,MIA,BUF,2,1,50,9,0,19,10,19,1,0,0,3.8
2011,REG,11,Brian Hartline,WR,14,MIA,PHI,1,1,100,0,0,24,24,24,0,0,0,3.4
2011,REG,12,Davone Bess,WR,14,MIA,PHI,4,2,50,0,0,8,3,6,0,1,1,2.2
2011,REG,13,Clyde Gates,WR,12,MIA,DAL,1,1,100,0,0,11,11,11,0,0,0,2.1
2011,REG,14,Brian Hartline,WR,13,MIA,OAK,2,1,50,0,0,9,5,9,0,0,0,1.9
2011,REG,15,Brandon Marshall,WR,11,MIA,BUF,3,1,33,0,0,5,2,5,0,0,0,1.5
2011,REG,16,Davone Bess,WR,15,MIA,BUF,1,0,0,9,0,0,0,0,2,0,0,0.9
2011,REG,17,Clyde Gates,WR,13,MIA,OAK,0,0,0,4,0,0,0,0,1,0,0,0.4
2011,REG,18,Clyde Gates,WR,11,MIA,BUF,0,0,0,0,0,0,0,0,0,0,0,0
2011,REG,19,Julius Pruitt,WR,11,MIA,BUF,0,0,0,0,0,0,0,0,0,0,0,0
2011,REG,20,Julius Pruitt,WR,12,MIA,DAL,0,0,0,0,0,0,0,0,0,0,0,0
2011,REG,21,Julius Pruitt,WR,13,MIA,OAK,0,0,0,0,0,0,0,0,0,0,0,0
2011,REG,22,Clyde Gates,WR,14,MIA,PHI,0,0,0,0,0,0,0,0,0,0,0,0
2011,REG,23,Julius Pruitt,WR,14,MIA,PHI,0,0,0,0,0,0,0,0,0,0,0,0
2011,REG,24,Clyde Gates,WR,15,MIA,BUF,0,0,0,0,0,0,0,0,0,0,0,0
2011,REG,25,Julius Pruitt,WR,15,MIA,BUF,0,0,0,0,0,0,0,0,0,0,0,0
2011,REG,1,Percy Harvin,WR,13,MIN,DEN,9,8,89,19,0,52,17,20,5,0,0,40.5
2011,REG,2,Percy Harvin,WR,14,MIN,DET,15,10,67,40,0,16,5,7,4,0,0,26.9
2011,REG,3,Percy Harvin,WR,12,MIN,ATL,8,8,100,11,0,39,12,12,5,0,0,24.6
2011,REG,4,Percy Harvin,WR,11,MIN,OAK,8,6,75,21,0,26,9,12,5,0,0,21.4
2011,REG,5,Devin Aromashodu,WR,13,MIN,DEN,15,6,40,0,0,20,6,15,0,0,0,15
2011,REG,6,Devin Aromashodu,WR,14,MIN,DET,10,4,40,0,0,28,5,12,0,0,0,8.7
2011,REG,7,Michael Jenkins,WR,11,MIN,OAK,7,4,57,0,0,15,4,8,0,1,1,6
2011,REG,8,Stephen Burton,WR,13,MIN,DEN,3,2,67,0,0,21,13,19,0,0,0,5.8
2011,REG,9,Devin Aromashodu,WR,11,MIN,OAK,4,1,25,0,0,42,11,42,0,0,0,5.2
2011,REG,10,Greg Camarillo,WR,14,MIN,DET,5,2,40,0,0,17,6,16,0,0,0,5.1
2011,REG,11,Devin Aromashodu,WR,15,MIN,NO,7,2,29,0,0,15,4,15,0,0,0,4.9
2011,REG,12,Michael Jenkins,WR,12,MIN,ATL,4,2,50,0,0,18,6,13,0,0,0,4.5
2011,REG,13,Percy Harvin,WR,15,MIN,NO,7,3,43,-1,0,5,1,3,1,0,0,3.7
2011,REG,14,Devin Aromashodu,WR,12,MIN,ATL,5,1,20,0,0,18,4,18,0,0,0,2.8
2011,REG,15,Emmanuel Arceneaux,WR,15,MIN,NO,2,1,50,0,0,10,5,10,0,0,0,2
2011,REG,16,Greg Camarillo,WR,15,MIN,NO,3,1,33,0,0,5,2,5,0,0,0,1.5
2011,REG,17,Greg Camarillo,WR,11,MIN,OAK,2,1,50,0,0,4,2,4,0,0,0,1.4
2011,REG,18,Greg Camarillo,WR,12,MIN,ATL,0,0,0,0,0,0,0,0,0,0,0,0
2011,REG,19,Greg Camarillo,WR,13,MIN,DEN,0,0,0,0,0,0,0,0,0,0,0,0
2011,REG,20,Stephen Burton,WR,14,MIN,DET,0,0,0,0,0,0,0,0,0,0,0,0
2011,REG,1,Wes Welker,WR,12,NE,PHI,12,8,67,-9,0,41,10,14,1,0,0,33.6
2011,REG,2,Wes Welker,WR,13,NE,IND,11,11,100,0,0,18,10,10,0,0,0,25
2011,REG,3,Wes Welker,WR,14,NE,WAS,10,7,70,0,0,24,9,12,0,0,0,21.6
2011,REG,4,Deion Branch,WR,12,NE,PHI,10,6,60,0,0,63,13,21,0,0,0,21.5
2011,REG,5,Chad Johnson,WR,15,NE,DEN,3,1,33,0,0,33,11,33,0,0,0,10.3
2011,REG,6,Wes Welker,WR,15,NE,DEN,6,4,67,0,0,19,7,10,0,0,0,8.1
2011,REG,7,Deion Branch,WR,13,NE,IND,6,3,50,0,0,17,6,12,0,0,0,6.7
2011,REG,8,Julian Edelman,WR,11,NE,KC,0,0,0,0,0,0,0,0,0,0,0,6
2011,REG,9,Wes Welker,WR,11,NE,KC,3,2,67,0,0,16,7,11,0,0,0,4.2
2011,REG,10,Deion Branch,WR,11,NE,KC,3,2,67,0,0,12,6,10,0,0,0,3.9
2011,REG,11,Chad Johnson,WR,14,NE,WAS,1,1,100,0,0,15,15,15,0,0,0,2.5
2011,REG,12,Tiquan Underwood,WR,15,NE,DEN,2,1,50,0,0,13,7,13,0,0,0,2.3
2011,REG,13,Chad Johnson,WR,13,NE,IND,2,1,50,0,0,12,6,12,0,0,0,2.2
2011,REG,14,Tiquan Underwood,WR,13,NE,IND,1,1,100,0,0,10,10,10,0,0,0,2
2011,REG,15,Tiquan Underwood,WR,14,NE,WAS,2,1,50,0,0,7,4,7,0,0,0,1.7
2011,REG,16,Julian Edelman,WR,15,NE,DEN,1,1,100,0,0,7,7,7,0,0,0,1.7
2011,REG,17,Taylor Price,WR,11,NE,KC,0,0,0,0,0,0,0,0,0,0,0,0
2011,REG,18,Matthew Slater,WR,11,NE,KC,0,0,0,0,0,0,0,0,0,0,0,0
2011,REG,19,Chad Johnson,WR,11,NE,KC,0,0,0,0,0,0,0,0,0,0,0,0
2011,REG,20,Tiquan Underwood,WR,12,NE,PHI,1,0,0,0,0,0,0,0,0,0,0,0
2011,REG,21,Julian Edelman,WR,12,NE,PHI,0,0,0,0,0,0,0,0,0,0,0,0
2011,REG,22,Matthew Slater,WR,12,NE,PHI,0,0,0,0,0,0,0,0,0,0,0,0
2011,REG,23,Matthew Slater,WR,13,NE,IND,0,0,0,0,0,0,0,0,0,0,0,0
2011,REG,24,Julian Edelman,WR,13,NE,IND,0,0,0,0,0,0,0,0,0,1,0,0
2011,REG,25,Deion Branch,WR,14,NE,WAS,2,0,0,0,0,0,0,0,0,0,0,0
2011,REG,26,Matthew Slater,WR,14,NE,WAS,0,0,0,0,0,0,0,0,0,0,0,0
2011,REG,27,Julian Edelman,WR,14,NE,WAS,0,0,0,0,0,0,0,0,0,0,0,0
2011,REG,28,Matthew Slater,WR,15,NE,DEN,0,0,0,0,0,0,0,0,0,0,0,0
2011,REG,1,Marques Colston,WR,14,NO,TEN,7,7,100,0,0,35,15,15,0,0,0,32.5
2011,REG,2,Lance Moore,WR,15,NO,MIN,6,5,83,0,0,47,15,18,0,0,0,26.1
2011,REG,3,Robert Meachem,WR,13,NO,DET,6,3,50,8,0,67,20,40,1,0,0,24.7
2011,REG,4,Lance Moore,WR,12,NO,NYG,7,5,71,0,0,20,8,11,0,0,0,22.4
2011,REG,5,Marques Colston,WR,15,NO,MIN,9,8,89,0,0,25,10,11,0,0,0,17.1
2011,REG,6,Devery Henderson,WR,12,NO,NYG,6,5,83,0,0,24,11,13,0,0,0,11.7
2011,REG,7,Marques Colston,WR,13,NO,DET,8,6,75,0,0,18,7,9,0,0,0,11.4
2011,REG,8,Marques Colston,WR,12,NO,NYG,6,3,50,0,0,50,13,26,0,0,0,10.8
2011,REG,9,Lance Moore,WR,13,NO,DET,4,2,50,0,0,20,6,12,0,0,0,10.3
2011,REG,10,Devery Henderson,WR,14,NO,TEN,4,3,75,0,0,19,9,12,0,0,0,6.6
2011,REG,11,Lance Moore,WR,14,NO,TEN,6,4,67,0,0,7,3,5,0,0,0,6
2011,REG,12,Robert Meachem,WR,15,NO,MIN,4,2,50,4,0,13,6,11,1,0,0,4.6
2011,REG,13,Robert Meachem,WR,14,NO,TEN,2,1,50,0,0,15,8,15,0,0,0,2.5
2011,REG,14,Devery Henderson,WR,15,NO,MIN,2,1,50,0,0,4,2,4,0,0,0,1.4
2011,REG,15,Courtney Roby,WR,12,NO,NYG,0,0,0,0,0,0,0,0,0,0,0,0
2011,REG,16,Robert Meachem,WR,12,NO,NYG,0,0,0,0,0,0,0,0,0,0,0,0
2011,REG,17,Devery Henderson,WR,13,NO,DET,0,0,0,0,0,0,0,0,0,0,0,0
2011,REG,18,Courtney Roby,WR,13,NO,DET,0,0,0,0,0,0,0,0,0,0,0,0
2011,REG,19,Courtney Roby,WR,14,NO,TEN,0,0,0,0,0,0,0,0,0,0,0,0
2011,REG,20,Courtney Roby,WR,15,NO,MIN,0,0,0,0,0,0,0,0,0,0,0,0
2011,REG,1,Victor Cruz,WR,12,NYG,NO,12,9,75,0,0,72,13,17,0,0,0,39.7
2011,REG,2,Hakeem Nicks,WR,13,NYG,GB,12,7,58,0,0,51,7,13,0,0,0,27.8
2011,REG,3,Victor Cruz,WR,11,NYG,PHI,10,6,60,0,0,47,13,21,0,0,0,27.8
2011,REG,4,Hakeem Nicks,WR,14,NYG,DAL,10,7,70,0,0,64,15,22,0,0,0,25.4
2011,REG,5,Victor Cruz,WR,13,NYG,GB,9,7,78,0,0,42,13,17,0,0,0,21.9
2011,REG,6,Hakeem Nicks,WR,12,NYG,NO,12,7,58,0,0,23,7,12,0,0,0,15.7
2011,REG,7,Victor Cruz,WR,14,NYG,DAL,9,7,78,0,0,23,9,12,0,0,0,15.3
2011,REG,8,Mario Manningham,WR,14,NYG,DAL,8,2,25,0,0,47,8,31,0,0,0,14.2
2011,REG,9,Hakeem Nicks,WR,15,NYG,WAS,12,5,42,0,0,20,6,15,0,0,0,12.3
2011,REG,10,Hakeem Nicks,WR,11,NYG,PHI,7,3,43,0,0,47,10,23,0,0,0,9.9
2011,REG,11,Victor Cruz,WR,15,NYG,WAS,9,5,56,0,0,15,5,9,0,0,0,9.4
2011,REG,12,Mario Manningham,WR,15,NYG,WAS,5,3,60,0,0,34,11,19,0,0,0,8.7
2011,REG,13,Ramses Barden,WR,12,NYG,NO,4,3,75,0,0,26,10,13,0,0,0,6.8
2011,REG,14,Ramses Barden,WR,11,NYG,PHI,1,1,100,0,0,13,13,13,0,0,0,2.3
2011,REG,15,Devin Thomas,WR,12,NYG,NO,1,1,100,0,0,12,12,12,0,0,0,2.2
2011,REG,16,Ramses Barden,WR,13,NYG,GB,3,1,33,0,0,9,3,9,0,0,0,1.9
2011,REG,17,Ramses Barden,WR,15,NYG,WAS,1,1,100,0,0,6,6,6,0,0,0,1.6
2011,REG,18,Mario Manningham,WR,11,NYG,PHI,2,1,50,0,0,4,2,4,0,0,0,1.4
2011,REG,19,Devin Thomas,WR,11,NYG,PHI,0,0,0,0,0,0,0,0,0,0,0,0
2011,REG,20,Michael Clayton,WR,11,NYG,PHI,0,0,0,0,0,0,0,0,0,0,0,0
2011,REG,21,Jerrel Jernigan,WR,13,NYG,GB,0,0,0,0,0,0,0,0,0,0,0,0
2011,REG,22,Devin Thomas,WR,13,NYG,GB,0,0,0,0,0,0,0,0,0,0,0,0
2011,REG,23,Ramses Barden,WR,14,NYG,DAL,0,0,0,0,0,0,0,0,0,0,0,0
2011,REG,24,Devin Thomas,WR,14,NYG,DAL,0,0,0,0,0,0,0,0,0,0,0,0
2011,REG,25,Jerrel Jernigan,WR,15,NYG,WAS,0,0,0,0,0,0,0,0,0,0,0,0
2011,REG,26,Devin Thomas,WR,15,NYG,WAS,0,0,0,0,0,0,0,0,0,0,0,0
2011,REG,1,Santonio Holmes,WR,13,NYJ,WAS,8,4,50,0,0,30,7,15,0,0,0,15.8
2011,REG,2,Plaxico Burress,WR,12,NYJ,BUF,7,4,57,0,0,18,8,14,0,0,0,15.4
2011,REG,3,Santonio Holmes,WR,12,NYJ,BUF,9,2,22,28,0,16,2,11,2,0,0,13
2011,REG,4,Santonio Holmes,WR,15,NYJ,PHI,6,4,67,0,0,25,7,10,0,1,1,13
2011,REG,5,Plaxico Burress,WR,11,NYJ,DEN,9,4,44,0,0,30,7,16,0,0,0,10.4
2011,REG,6,Santonio Holmes,WR,14,NYJ,KC,4,2,50,0,0,8,3,6,0,0,0,9.2
2011,REG,7,Plaxico Burress,WR,15,NYJ,PHI,3,1,33,0,0,9,3,9,0,0,0,7.9
2011,REG,8,Santonio Holmes,WR,11,NYJ,DEN,9,4,44,0,0,13,4,10,0,0,0,7.9
2011,REG,9,Patrick Turner,WR,11,NYJ,DEN,4,3,75,0,0,25,9,12,0,0,0,6.6
2011,REG,10,Plaxico Burress,WR,13,NYJ,WAS,6,3,50,0,0,18,6,11,0,0,0,6.3
2011,REG,11,Jeremy Kerley,WR,15,NYJ,PHI,3,2,67,0,0,10,5,8,0,0,0,3.6
2011,REG,12,Patrick Turner,WR,12,NYJ,BUF,4,1,25,0,0,12,3,12,0,0,0,2.2
2011,REG,13,Patrick Turner,WR,14,NYJ,KC,1,1,100,0,0,10,10,10,0,0,0,2
2011,REG,14,Patrick Turner,WR,13,NYJ,WAS,1,1,100,0,0,6,6,6,0,0,0,1.6
2011,REG,15,Jeremy Kerley,WR,13,NYJ,WAS,1,1,100,6,0,7,7,7,1,1,1,1.3
2011,REG,16,Jeremy Kerley,WR,14,NYJ,KC,1,0,0,2,0,0,0,0,1,0,0,0.2
2011,REG,17,Eron Riley,WR,11,NYJ,DEN,0,0,0,0,0,0,0,0,0,0,0,0
2011,REG,18,Plaxico Burress,WR,14,NYJ,KC,2,0,0,0,0,0,0,0,0,0,0,0
2011,REG,19,Patrick Turner,WR,15,NYJ,PHI,1,0,0,0,0,0,0,0,0,0,0,0
2011,REG,1,Darrius Heyward-Bey,WR,15,OAK,DET,9,8,89,0,0,43,17,19,0,1,1,31.5
2011,REG,2,Chaz Schilens,WR,13,OAK,MIA,7,6,86,0,0,30,13,15,0,0,0,14.9
2011,REG,3,Darrius Heyward-Bey,WR,14,OAK,GB,11,5,46,0,0,34,7,16,0,0,0,12.8
2011,REG,4,Louis Murphy,WR,14,OAK,GB,9,4,44,10,0,24,8,18,1,0,0,12
2011,REG,5,Darrius Heyward-Bey,WR,13,OAK,MIA,8,3,38,0,0,14,3,8,0,0,0,11.3
2011,REG,6,TJ Houshmandzadeh,WR,15,OAK,DET,6,6,100,0,0,16,9,9,0,0,0,11.2
2011,REG,7,TJ Houshmandzadeh,WR,13,OAK,MIA,3,1,33,0,0,40,13,40,0,0,0,11
2011,REG,8,Chaz Schilens,WR,12,OAK,CHI,8,4,50,0,0,17,7,15,0,0,0,9.8
2011,REG,9,Louis Murphy,WR,15,OAK,DET,2,1,50,16,1,8,4,8,2,0,0,9.4
2011,REG,10,Darrius Heyward-Bey,WR,11,OAK,MIN,5,4,80,0,0,20,9,11,0,0,0,8.3
2011,REG,11,Darrius Heyward-Bey,WR,12,OAK,CHI,10,4,40,0,0,19,4,11,0,0,0,8.2
2011,REG,12,Chaz Schilens,WR,11,OAK,MIN,2,1,50,0,0,11,6,11,0,0,0,8.1
2011,REG,13,Louis Murphy,WR,12,OAK,CHI,4,2,50,0,0,47,13,27,0,0,0,7.3
2011,REG,14,Louis Murphy,WR,13,OAK,MIA,5,2,40,16,0,9,3,8,2,0,0,5.1
2011,REG,15,Denarius Moore,WR,15,OAK,DET,5,2,40,13,0,13,3,7,1,0,0,4.6
2011,REG,16,Chaz Schilens,WR,15,OAK,DET,3,2,67,0,0,9,5,7,0,0,0,3.4
2011,REG,17,Denarius Moore,WR,11,OAK,MIN,2,1,50,0,0,14,7,14,0,0,0,2.4
2011,REG,18,Chaz Schilens,WR,14,OAK,GB,2,1,50,0,0,14,7,14,0,0,0,2.4
2011,REG,19,Louis Murphy,WR,11,OAK,MIN,0,0,0,0,0,0,0,0,0,0,0,0
2011,REG,20,TJ Houshmandzadeh,WR,11,OAK,MIN,0,0,0,0,0,0,0,0,0,0,0,0
2011,REG,21,TJ Houshmandzadeh,WR,12,OAK,CHI,0,0,0,0,0,0,0,0,0,0,0,0
2011,REG,22,TJ Houshmandzadeh,WR,14,OAK,GB,3,0,0,0,0,0,0,0,0,0,0,0
2011,REG,1,Jason Avant,WR,12,PHI,NE,14,8,57,0,0,22,8,14,0,0,0,28
2011,REG,2,Riley Cooper,WR,11,PHI,NYG,12,5,42,0,0,23,6,15,0,0,0,18.5
2011,REG,3,DeSean Jackson,WR,14,PHI,MIA,6,4,67,0,0,34,10,15,0,0,0,15.9
2011,REG,4,DeSean Jackson,WR,11,PHI,NYG,8,6,75,0,0,32,11,15,0,0,0,14.8
2011,REG,5,Riley Cooper,WR,13,PHI,SEA,10,5,50,0,0,47,9,19,0,0,0,14.4
2011,REG,6,DeSean Jackson,WR,12,PHI,NE,10,4,40,0,0,44,7,18,0,0,0,11.3
2011,REG,7,Riley Cooper,WR,12,PHI,NE,5,3,60,0,0,58,14,24,0,0,0,10.1
2011,REG,8,Jeremy Maclin,WR,15,PHI,NYJ,5,3,60,0,0,23,11,19,0,0,0,8.7
2011,REG,9,Steve Smith,WR,11,PHI,NYG,1,1,100,0,0,14,14,14,0,0,0,8.4
2011,REG,10,DeSean Jackson,WR,13,PHI,SEA,5,4,80,5,0,20,7,9,1,0,0,7.9
2011,REG,11,Jason Avant,WR,14,PHI,MIA,4,2,50,0,0,28,9,18,0,0,0,5.5
2011,REG,12,DeSean Jackson,WR,15,PHI,NYJ,2,2,100,0,0,16,14,14,0,0,0,4.8
2011,REG,13,Riley Cooper,WR,14,PHI,MIA,3,1,33,0,0,29,10,29,0,0,0,3.9
2011,REG,14,Chad Hall,WR,12,PHI,NE,5,1,20,2,0,16,3,16,1,0,0,2.8
2011,REG,15,Riley Cooper,WR,15,PHI,NYJ,1,1,100,0,0,18,18,18,0,0,0,2.8
2011,REG,16,Jason Avant,WR,11,PHI,NYG,2,1,50,0,0,13,7,13,0,0,0,2.3
2011,REG,17,Jeremy Maclin,WR,14,PHI,MIA,4,1,25,0,0,13,3,13,0,0,0,2.3
2011,REG,18,Jason Avant,WR,13,PHI,SEA,2,1,50,0,0,10,5,10,0,0,0,2
2011,REG,19,Chad Hall,WR,11,PHI,NYG,0,0,0,11,0,0,0,0,2,0,0,1.1
2011,REG,20,Steve Smith,WR,12,PHI,NE,0,0,0,0,0,0,0,0,0,0,0,0
2011,REG,21,Chad Hall,WR,13,PHI,SEA,1,0,0,0,0,0,0,0,0,0,0,0
2011,REG,22,Chad Hall,WR,14,PHI,MIA,1,0,0,0,0,0,0,0,0,0,0,0
2011,REG,23,Chad Hall,WR,15,PHI,NYJ,0,0,0,0,0,0,0,0,0,0,0,0
2011,REG,24,Jason Avant,WR,15,PHI,NYJ,2,0,0,0,0,0,0,0,0,0,0,0
2011,REG,1,Antonio Brown,WR,14,PIT,CLE,8,5,63,0,0,79,19,30,0,0,0,29.1
2011,REG,2,Mike Wallace,WR,13,PIT,CIN,5,3,60,-3,0,19,8,13,1,0,0,18.5
2011,REG,3,Antonio Brown,WR,13,PIT,CIN,4,2,50,9,0,45,17,34,1,0,0,15.6
2011,REG,4,Jerricho Cotchery,WR,15,PIT,SF,6,5,83,0,0,36,16,19,0,0,0,14.3
2011,REG,5,Antonio Brown,WR,12,PIT,KC,6,4,67,5,0,34,14,20,2,0,0,12.6
2011,REG,6,Mike Wallace,WR,14,PIT,CLE,5,4,80,21,0,22,11,14,1,0,0,11.8
2011,REG,7,Mike Wallace,WR,15,PIT,SF,12,5,42,0,0,36,6,13,0,0,0,11.6
2011,REG,8,Jerricho Cotchery,WR,14,PIT,CLE,3,2,67,0,0,22,11,17,0,0,0,11.3
2011,REG,9,Antonio Brown,WR,15,PIT,SF,10,5,50,0,0,24,6,12,0,0,0,10.9
2011,REG,10,Hines Ward,WR,13,PIT,CIN,6,5,83,0,0,12,5,6,0,0,0,8
2011,REG,11,Hines Ward,WR,12,PIT,KC,4,4,100,0,0,14,5,5,0,0,0,6.1
2011,REG,12,Emmanuel Sanders,WR,12,PIT,KC,4,2,50,0,0,13,6,13,0,0,0,4.5
2011,REG,13,Mike Wallace,WR,12,PIT,KC,6,2,33,0,0,9,3,9,0,0,0,3.7
2011,REG,14,Emmanuel Sanders,WR,13,PIT,CIN,2,1,50,0,0,6,3,6,0,0,0,1.6
2011,REG,15,Hines Ward,WR,14,PIT,CLE,1,1,100,0,0,6,6,6,0,1,1,0.6
2011,REG,16,Jerricho Cotchery,WR,12,PIT,KC,1,0,0,0,0,0,0,0,0,0,0,0
2011,REG,17,Jerricho Cotchery,WR,13,PIT,CIN,0,0,0,0,0,0,0,0,0,0,0,0
2011,REG,18,Hines Ward,WR,15,PIT,SF,0,0,0,0,0,0,0,0,0,0,0,0
2011,REG,1,Doug Baldwin,WR,14,SEA,LAR,8,7,88,0,0,29,12,13,0,0,0,22.3
2011,REG,2,Golden Tate,WR,13,SEA,PHI,4,4,100,8,0,25,12,12,1,0,0,15.5
2011,REG,3,Sidney Rice,WR,11,SEA,LAR,3,3,100,0,0,14,12,12,0,0,0,14.7
2011,REG,4,Doug Baldwin,WR,12,SEA,WAS,10,5,50,0,0,24,6,12,0,0,0,11
2011,REG,5,Golden Tate,WR,15,SEA,CHI,7,4,57,2,0,33,9,15,1,0,0,10.3
2011,REG,6,Doug Baldwin,WR,11,SEA,LAR,5,3,60,0,0,35,12,20,0,0,0,9
2011,REG,7,Golden Tate,WR,12,SEA,WAS,3,1,33,0,0,15,5,15,0,0,0,8.5
2011,REG,8,Golden Tate,WR,14,SEA,LAR,7,3,43,14,0,22,6,13,1,0,0,8.3
2011,REG,9,Mike Williams,WR,11,SEA,LAR,5,2,40,0,0,55,12,31,0,0,0,8.2
2011,REG,10,Ben Obomanu,WR,12,SEA,WAS,4,3,75,0,0,11,7,9,0,0,0,5.6
2011,REG,11,Ben Obomanu,WR,15,SEA,CHI,3,1,33,0,0,43,14,43,0,0,0,5.3
2011,REG,12,Mike Williams,WR,15,SEA,CHI,4,2,50,0,0,21,8,16,0,0,0,5.1
2011,REG,13,Ben Obomanu,WR,13,SEA,PHI,2,2,100,0,0,26,14,14,0,0,0,4.8
2011,REG,14,Mike Williams,WR,14,SEA,LAR,2,2,100,0,0,7,7,7,0,0,0,3.3
2011,REG,15,Doug Baldwin,WR,13,SEA,PHI,2,1,50,0,0,21,11,21,0,0,0,3.1
2011,REG,16,Golden Tate,WR,11,SEA,LAR,3,1,33,0,0,16,5,16,0,0,0,2.6
